SId,CId,Marks
31374,9,48
11236,2,98
52563,73,80
47699,87,74
48350,44,43
28203,31,64
4793,15,59
8912,3,63
43462,47,91
27012,35,39
20985,3,83
26344,48,83
81191,44,69
24787,35,49
41218,63,75
52046,95,71
1649,71,91
6534,12,93
76242,74,47
39309,84,44
79388,17,60
28201,96,70
31967,35,40
36214,61,40
18876,29,80
50782,75,99
38348,15,76
73040,70,65
54269,63,93
56009,78,42
9615,32,39
71969,33,54
42920,75,70
84762,4,39
53008,49,82
37481,81,95
82257,7,58
35316,89,82
39822,80,66
84886,13,60
9593,74,35
30843,66,95
41577,3,92
86125,44,87
12252,47,57
9688,85,88
67240,24,69
86315,24,82
69954,68,56
83216,24,75
77764,24,82
18830,58,68
35667,68,85
1605,82,91
73857,74,92
78238,90,37
70539,84,48
72336,46,62
5536,7,87
88037,84,44
14616,37,62
46241,6,60
20166,59,79
69663,32,50
3001,61,79
89390,77,89
45902,17,37
49898,61,57
24448,78,99
54773,7,98
43394,21,73
7406,11,60
52237,15,67
45589,69,69
60377,31,50
89820,5,99
70654,67,46
25951,60,87
70745,52,86
65589,10,77
74566,43,46
82630,98,57
52943,55,63
77000,14,41
50975,94,64
50149,69,87
31089,9,81
87774,69,76
16984,22,48
21759,15,63
88910,48,75
6368,94,79
37663,63,65
5421,77,53
22136,61,65
17727,9,52
55395,18,60
16520,26,38
1016,29,79
75067,47,67
81475,74,72
32694,13,63
5028,34,53
60750,1,72
33012,12,94
68139,39,41
10070,70,69
23675,4,82
65267,43,62
71751,41,46
16277,24,78
53355,44,66
15316,53,76
48973,7,78
53233,8,70
37448,82,54
67176,61,51
56943,17,91
10574,74,40
74865,74,99
79921,3,61
86520,94,83
10610,75,38
30880,71,77
78593,27,86
34315,30,59
69640,88,36
31386,21,64
17348,84,78
14459,69,44
4535,21,85
71729,29,77
78154,49,67
38870,90,78
29342,79,86
31976,49,49
45129,61,62
34646,84,57
77265,67,74
74465,54,44
7775,64,45
37097,18,98
33406,18,63
60261,46,86
3353,62,97
35209,33,38
34714,27,37
80122,73,63
791,47,51
81124,60,44
89902,23,61
7834,27,71
40984,55,67
76480,86,46
57429,55,90
40991,93,76
41746,57,43
21986,88,84
7418,63,84
35012,12,72
4062,16,80
33596,97,35
46136,38,45
41990,55,37
3398,6,88
431,46,42
34076,20,91
38325,51,84
26962,17,59
580,89,64
10482,64,40
51422,11,87
29588,49,45
26745,93,71
42373,99,40
29114,9,80
56911,15,95
12572,89,84
55735,62,35
22324,54,62
32119,80,50
43989,24,66
24621,32,65
13456,86,57
14332,20,85
18940,19,50
84627,73,95
27920,31,40
15680,99,59
85286,41,68
59147,14,89
44045,1,38
50639,85,69
56122,47,71
67686,51,55
76987,72,61
71645,29,44
41243,50,95
25388,54,87
49156,80,85
29830,83,64
82437,83,56
27289,28,75
59611,43,65
40510,40,69
22939,59,66
46934,34,80
64764,100,41
80681,26,58
767,29,90
73302,65,47
54025,16,57
3684,61,92
54759,83,66
62324,2,57
46904,31,37
24535,6,48
14159,8,51
25847,54,41
75177,66,67
25039,65,79
59444,46,77
81264,89,83
42339,23,67
4123,86,90
21410,98,60
34100,23,44
15380,12,58
54625,44,39
35280,56,53
65007,77,58
66689,33,83
53490,13,48
5899,99,86
56110,96,76
87614,71,46
22331,56,72
40572,35,60
29464,98,82
60228,21,95
33481,38,43
32629,12,90
19326,21,78
27971,71,92
80053,44,62
967,41,80
40530,69,59
68431,59,81
27808,26,56
1502,38,89
30788,44,64
42146,20,77
83254,80,94
68095,32,49
840,50,92
20673,71,36
66546,82,89
65293,63,78
6504,32,59
48093,27,49
26061,89,56
61932,77,65
56169,60,52
2007,3,98
11131,11,90
86689,77,51
56779,33,38
89357,97,98
11429,63,66
26248,25,41
14626,22,74
33403,100,71
63733,30,87
41992,2,99
297,12,65
12208,39,35
69843,96,74
64532,73,46
18677,51,96
38088,58,55
50855,60,57
19475,8,87
27576,60,81
50861,61,67
28460,90,49
34759,63,53
20218,49,97
2821,69,96
30111,59,88
74258,73,37
68578,50,51
72694,84,81
5180,90,62
66442,96,83
87664,49,65
59007,2,50
49279,25,72
69468,26,59
59035,73,90
85796,23,46
53522,95,86
43838,2,47
65013,11,45
3327,42,78
83086,27,89
53478,9,94
83437,53,74
30953,50,43
65287,14,54
32582,46,90
79067,94,79
62808,28,64
5366,92,99
76698,78,88
50196,35,58
56395,51,75
2358,43,83
34534,11,37
86516,69,52
75110,2,46
67785,51,95
56333,26,83
10593,4,36
82259,48,57
68253,61,95
48542,81,99
51557,16,84
34675,74,59
30538,94,88
88792,37,56
45550,11,43
54016,55,41
56441,66,98
25862,3,58
76677,28,70
30280,82,36
48070,73,48
63525,28,54
61584,67,78
50801,100,75
18117,64,76
52997,50,47
72773,34,81
39975,26,81
51204,61,97
14829,95,39
49252,43,49
20350,88,63
61065,42,40
61375,41,67
71144,57,84
71392,92,100
16416,86,74
65143,83,87
78730,28,47
54507,7,71
14190,66,50
86424,11,71
51174,46,63
68864,62,77
29630,64,86
21463,46,94
59682,73,49
11456,51,63
27529,24,76
2767,34,90
46360,37,54
13146,37,67
10312,98,92
16447,50,36
87400,38,45
43449,53,65
26988,10,83
84010,52,100
12452,79,96
85805,19,67
401,81,66
34269,46,52
73749,36,39
38215,7,52
70112,8,81
27510,18,76
5896,42,93
51104,54,85
73694,57,95
26128,20,86
54140,81,69
25820,3,99
61329,57,46
45144,94,60
19443,39,66
65319,50,41
49093,18,88
543,36,76
44127,26,80
75255,24,87
43320,61,35
12468,85,79
51210,50,90
48244,34,93
4941,3,50
86991,52,89
76526,9,78
44829,82,74
64808,52,82
35363,74,51
68177,64,75
41747,87,82
84305,12,46
80918,83,50
10443,87,95
12496,54,82
83107,29,77
30306,50,95
82653,22,68
32492,30,47
46164,33,46
80114,11,97
39067,91,65
17679,70,67
64320,86,53
88612,5,96
9058,95,90
53712,54,65
9057,32,94
45503,48,61
87553,69,41
8504,94,71
45504,44,100
14147,74,98
87897,49,79
56456,63,55
82216,22,67
35546,12,69
52086,11,67
63489,20,52
45254,67,79
35785,28,49
41716,11,57
55723,77,42
44878,18,96
30916,53,75
87587,14,53
54396,66,91
67241,30,84
1450,87,77
11608,95,39
76894,97,99
18037,56,39
30640,2,81
29463,25,94
43977,66,73
52977,58,69
39842,46,98
64425,70,99
14845,71,50
73097,85,53
6911,41,57
25653,3,100
50226,18,43
22865,51,96
39427,36,60
39194,22,80
22846,99,67
43426,2,64
10279,52,54
83870,14,71
69204,28,38
40344,81,95
30146,85,85
25669,27,85
7567,5,64
18337,24,50
51958,36,73
69320,97,49
8418,38,86
74548,25,71
36145,5,77
16621,82,74
30873,63,42
29672,54,45
85900,72,88
22520,80,82
61284,85,52
2693,14,41
88299,11,58
39912,66,53
48745,44,49
86361,3,75
18522,54,39
84311,35,89
50864,9,49
59361,31,59
52167,73,72
19819,73,80
3551,49,40
85152,76,88
37124,13,68
21298,95,78
35,68,57
36740,98,69
14330,56,54
72099,89,59
55999,68,94
39032,2,94
80201,68,61
77196,8,99
21892,86,89
10175,71,98
71290,29,66
53205,27,67
53830,43,82
51092,87,90
82623,44,67
71859,19,92
41841,19,59
23607,77,53
33425,28,68
32726,66,98
16619,77,95
41193,76,38
919,90,41
56015,86,78
40706,94,50
34761,19,67
56143,75,83
25503,22,89
21609,19,87
21409,13,59
12699,38,82
41307,6,62
83639,23,83
20022,28,42
16893,3,81
11811,62,52
60420,21,89
58368,1,88
9309,52,38
75771,9,70
29575,24,52
26178,46,42
71539,44,98
46411,54,41
83597,61,66
43829,39,52
27280,84,49
85698,32,70
71421,10,50
22567,89,83
28819,48,43
15451,64,36
12642,81,77
52191,62,53
145,85,57
10254,60,76
40767,87,48
30891,14,64
81634,64,90
60857,46,60
34131,14,59
20581,38,76
45944,59,85
5887,90,53
34487,29,71
79014,90,40
89073,62,84
11123,38,69
40740,32,72
24311,30,66
1703,78,56
16395,99,99
25452,35,79
4312,49,86
43014,22,78
4735,29,82
33770,19,82
19988,83,36
83542,27,39
39181,63,57
38369,100,46
70860,21,54
19937,84,40
22815,16,80
85535,93,64
54276,19,45
36983,20,61
49505,4,100
39085,39,43
41270,68,81
12562,83,97
2014,49,43
72949,85,92
61915,93,37
85444,66,64
60395,78,44
18257,25,91
65352,89,79
78071,2,79
48908,98,91
23827,71,98
60666,34,58
11741,39,52
23666,83,92
17136,48,100
71833,7,73
82142,81,70
35952,98,67
22817,7,77
17722,95,100
48163,62,89
7059,59,90
25209,57,51
1563,13,73
3020,30,71
19538,92,96
38247,33,68
61349,9,70
14196,57,50
80667,38,98
39871,52,61
52951,7,81
10021,27,45
52501,45,87
62649,44,94
19163,71,99
54246,93,70
54663,12,79
7888,92,95
1376,81,51
28030,87,52
32909,83,73
88344,37,51
41337,69,73
44724,55,59
73706,70,56
65915,31,89
1582,12,36
59559,19,83
67021,31,95
26329,16,86
54421,37,97
88058,96,40
70890,15,81
9457,36,52
3958,37,94
67056,80,100
45202,51,90
75581,84,44
77425,35,63
75600,38,61
32047,52,59
81021,24,43
74984,10,59
244,15,87
33091,32,61
18969,92,48
61737,65,91
51770,90,79
45534,74,83
27151,66,93
4367,33,57
26367,45,75
24688,43,64
51841,86,41
30414,93,87
73965,51,76
39218,100,92
77713,83,77
1127,87,90
65597,90,91
33833,98,67
21496,34,77
54190,66,71
6649,72,41
79570,50,90
33573,64,62
12863,72,62
40108,1,96
9774,69,83
26727,37,76
416,2,71
8355,11,35
46185,91,37
49056,21,45
62094,29,65
89219,48,57
82846,84,41
10619,2,94
54844,29,94
29504,35,35
81340,91,35
45853,94,49
51566,98,88
37441,69,44
84475,49,75
74892,29,64
37886,76,60
65614,25,47
17715,56,82
28736,66,72
74720,22,57
34128,51,38
22094,45,52
68430,77,79
75259,97,86
88760,54,40
16178,83,64
35136,90,57
11862,44,61
28542,94,85
51665,60,44
45889,76,90
88142,91,76
26515,27,42
21746,90,97
54772,74,61
1175,83,98
40475,76,45
75698,93,56
64662,68,79
11837,20,46
60694,57,40
39752,83,60
61527,93,67
29869,16,88
12021,69,37
79420,55,82
14344,58,79
62108,99,35
68495,37,70
31200,80,66
45562,27,84
27100,13,79
28259,14,52
72672,23,94
1292,10,58
15875,35,52
53469,55,78
40688,37,99
33649,66,84
84697,80,51
56834,14,99
32007,19,42
59696,9,44
41628,92,86
41578,30,79
84119,78,53
15661,26,98
53448,61,92
7854,35,67
14617,80,55
6450,11,100
65321,100,46
62764,91,59
83826,17,41
20868,39,67
4262,57,61
51911,6,83
39755,67,58
37760,80,48
34961,39,54
19172,10,98
71668,2,78
63564,73,62
37893,18,62
7463,30,65
25237,5,90
31455,95,94
40439,41,90
34962,2,45
10774,100,75
70728,44,55
44151,27,99
46493,94,79
76637,38,62
76748,95,64
14293,34,94
59680,86,44
42106,49,63
76661,21,66
2168,37,50
38900,99,71
39731,14,58
29309,60,58
52156,44,85
43249,44,78
5226,66,56
80639,33,87
87173,29,70
40147,60,57
48964,50,74
51890,17,96
52498,56,73
12118,32,37
37480,85,58
86899,45,100
56869,86,44
81131,60,86
33823,64,86
60014,59,35
82294,28,66
40658,43,73
14589,84,62
74420,8,53
75059,7,42
60263,15,76
13167,10,78
24990,48,75
52048,1,51
41881,1,39
9594,65,35
6172,32,70
27591,45,98
16665,57,55
68819,74,59
68772,50,60
10015,6,95
77042,25,99
55129,17,63
17059,75,45
63096,40,80
3324,91,50
59522,43,85
33891,4,41
7572,34,74
34065,93,86
42244,33,56
8606,31,94
36032,87,76
72891,17,67
1384,67,49
59677,58,72
75719,8,42
6930,81,53
89712,74,55
62828,42,65
15719,50,39
43869,16,51
88401,6,90
44056,61,79
21305,33,51
48830,63,45
36607,69,94
80008,50,73
75538,64,64
25176,15,84
20305,100,95
28589,13,50
50425,38,78
45183,97,35
40007,60,81
14445,15,70
21869,61,94
55580,96,83
82980,9,96
21561,98,58
87288,13,71
30035,79,70
59636,12,45
76434,43,87
32123,19,100
82115,3,91
88825,76,86
24354,52,86
43086,26,73
64044,24,97
88887,67,95
62301,79,95
66064,84,84
24226,85,44
83828,81,59
69414,73,82
37832,74,47
39732,15,77
6384,68,48
21713,90,57
74873,56,62
6251,54,52
83805,56,81
74818,85,42
71475,1,39
18749,23,70
62282,33,35
81939,6,98
84656,43,54
46723,19,79
44923,90,53
77081,52,35
27008,97,100
64855,8,94
60243,39,84
36328,85,47
59196,21,45
83610,74,40
15460,14,90
46641,6,74
45520,51,57
22108,68,84
16147,31,64
20626,49,40
62357,21,35
18097,13,97
59492,50,97
67329,55,91
70722,85,43
40754,65,96
60749,82,57
31557,2,77
1882,91,100
86241,86,68
54898,91,84
39690,23,58
61449,79,35
55326,69,85
48980,43,41
51694,90,43
1449,68,43
75927,34,96
81274,97,85
43121,54,87
77267,61,51
50180,78,86
22208,95,81
23058,13,84
82985,72,40
67681,6,72
2151,90,51
78639,31,100
69965,59,90
60117,23,79
47479,13,73
35040,22,40
3541,77,54
11891,99,51
79628,80,68
46410,21,98
530,31,50
8393,15,64
11089,85,99
39283,8,97
9353,27,84
8182,26,48
19884,54,53
86759,79,52
86100,63,75
51483,73,99
44905,96,60
39040,33,80
51191,83,68
86841,31,36
35306,64,84
34405,21,59
3887,86,78
88478,75,57
82453,21,80
67367,54,43
63452,14,76
89853,63,38
50708,53,82
66565,55,85
72498,5,52
4784,76,74
659,62,100
41948,96,54
63987,9,79
44966,61,79
24217,47,94
14701,94,100
59948,86,39
1226,65,41
25448,68,87
32375,8,78
53467,11,74
22606,86,37
40360,34,54
78571,76,84
30685,35,75
31598,40,70
24749,47,50
33847,82,69
79435,83,71
11998,96,58
55114,29,87
36880,47,99
59184,16,85
85657,26,49
76870,88,100
37510,78,89
66170,100,75
17836,34,92
56434,77,66
51598,20,49
41514,13,40
80524,1,37
51869,24,66
19183,35,99
74086,49,36
53139,36,55
58924,98,95
316,75,49
77661,9,63
6697,78,81
48634,76,67
72486,37,89
64710,14,95
30474,37,72
67906,85,96
36568,23,78
57382,72,75
23976,19,91
65132,3,37
32808,61,42
56641,91,67
27988,71,47
3842,30,48
27776,66,77
8127,57,48
22297,70,72
44775,85,44
48002,9,75
89115,64,78
43892,71,51
4930,58,87
76695,43,49
85063,9,99
74003,3,71
22352,97,46
53065,59,80
22442,96,77
23694,66,45
9597,37,91
46687,47,65
17246,28,77
53960,48,96
35475,69,95
5721,53,71
49817,93,67
57946,13,73
5431,30,68
44398,19,61
49345,26,38
54618,27,64
20304,84,51
75895,37,65
20569,50,97
63344,86,85
53669,24,58
32177,29,61
60773,65,67
66347,75,70
37666,82,73
22625,95,58
89063,71,46
51784,58,55
9017,22,48
88622,82,52
58318,87,54
43204,73,61
55585,36,39
35201,78,84
85760,73,96
88616,83,56
18869,7,78
36575,33,36
34204,74,38
42736,37,71
49244,12,39
46105,62,96
37129,66,95
39371,17,94
21130,8,94
72173,72,65
67708,59,97
58827,60,43
84405,70,69
89044,4,73
33345,77,96
50171,84,64
89827,80,63
35998,5,84
43499,62,95
41392,20,40
82798,56,82
41681,58,78
63485,7,41
11700,57,78
70575,97,49
85519,62,69
50059,2,36
71575,73,54
29415,40,91
32512,96,55
12747,98,46
9826,11,82
54486,73,59
8007,38,77
83986,2,42
69949,26,39
31471,41,47
6265,11,89
57703,66,95
59019,37,75
35299,18,75
7906,54,86
78237,77,97
42590,51,54
26702,70,42
65451,100,35
70035,90,74
76460,39,60
86888,91,67
52796,79,46
46695,2,35
13166,87,87
23413,7,85
2234,47,82
62478,84,93
56,34,42
56584,40,93
79011,55,55
48269,63,91
88876,53,95
43916,83,76
69749,90,81
58722,12,45
67743,20,79
5027,2,66
38891,31,75
88371,89,77
25372,98,94
15621,55,90
18121,30,43
34134,62,45
15285,20,39
88623,2,40
23521,60,82
85531,11,48
6142,48,51
14841,51,82
36368,45,46
47358,48,92
79651,59,50
58282,72,59
72978,79,79
6086,33,64
86379,64,45
78135,84,66
31954,54,82
11120,90,68
37735,70,76
45495,7,99
59853,12,81
11910,11,76
45078,2,85
7810,26,58
45202,47,60
55100,64,84
11294,39,93
33052,66,57
16516,1,83
17898,95,66
38265,54,95
583,1,96
73262,87,98
8620,25,92
73785,83,67
24165,16,36
11377,61,52
52931,2,61
66414,88,57
11875,29,62
1506,49,88
67462,28,55
31341,41,42
27804,53,84
50085,20,85
87674,45,94
72500,28,53
25600,40,87
1672,1,40
59822,38,74
86244,99,58
85633,68,50
51396,42,91
25789,10,87
26358,24,64
52392,6,67
59211,11,75
14549,93,99
62185,13,58
73684,50,85
82221,4,96
59203,71,82
69175,38,75
15235,45,73
49008,13,77
40117,34,80
78589,42,86
8865,81,64
54851,4,38
3592,19,56
12787,20,46
18667,84,65
24382,67,53
41050,8,75
18322,78,69
49479,3,53
72666,68,39
87396,84,93
35273,91,61
68073,42,89
48143,36,79
56190,90,54
17670,28,47
13902,76,79
79270,51,90
20284,88,62
89491,96,100
52870,11,56
88636,79,36
20541,23,59
14975,100,76
4043,93,46
62053,22,75
65678,97,55
29127,88,95
1195,97,46
3161,81,69
63767,35,37
5746,55,41
42022,36,51
65448,31,68
16308,47,85
68732,26,86
4134,29,99
60353,87,92
69048,95,100
33346,89,43
51501,74,55
9972,49,83
55278,19,94
87359,46,67
82223,85,100
83618,62,63
11582,89,54
47331,30,85
16696,19,83
20699,36,56
81929,97,90
4950,29,99
8671,12,65
17969,73,77
15717,1,75
89059,62,54
62333,62,56
27371,73,37
51453,25,63
44611,32,92
60364,6,80
47121,95,55
73629,51,55
56473,37,50
666,25,67
20678,60,66
3685,46,44
63400,77,59
54309,14,72
1555,71,71
19459,29,68
39485,45,91
72242,46,44
44593,92,90
23067,38,36
9426,52,69
27978,51,45
9946,65,71
21903,9,63
83296,97,86
5730,60,59
506,37,45
2614,63,49
43121,46,41
15726,48,36
87939,38,84
73813,96,69
71972,34,61
5365,42,52
29855,45,85
18379,92,56
25204,70,45
39121,6,57
62104,84,93
63212,30,77
48400,64,53
29471,92,73
79101,20,60
21629,2,86
83620,51,62
68591,57,56
83855,23,67
86162,93,85
8766,21,64
55756,50,74
85962,7,61
73392,65,93
27668,15,67
71099,87,37
11444,45,82
54701,68,74
83795,7,57
74673,70,69
79174,68,59
61514,39,84
69950,44,51
82183,100,73
48255,2,46
76139,100,61
76335,70,85
31887,39,77
7519,29,59
59366,85,53
57325,36,62
56308,96,95
51457,36,43
63871,5,84
64029,82,55
44806,47,52
73069,84,36
15775,35,89
77636,47,79
49077,56,40
58771,93,48
43696,36,60
82037,88,42
67245,78,84
73700,49,74
2040,82,87
31008,67,41
46459,74,70
88937,79,72
75594,77,62
18961,10,80
46720,29,81
46236,82,45
17581,59,97
89842,35,55
18143,50,58
79760,54,61
43735,6,70
14640,9,90
85205,9,54
79958,51,51
82363,44,75
27620,16,47
45322,27,39
14190,99,90
50948,71,98
40780,7,56
78629,16,40
74915,78,47
18102,89,89
25358,63,47
65196,40,91
27932,74,65
49159,5,70
86900,98,38
57463,70,94
15851,88,70
17465,29,71
55637,76,68
27160,91,41
86569,100,53
39983,45,56
34869,67,94
47742,73,67
89913,29,43
66586,21,52
42902,60,94
84387,36,76
84315,34,66
9753,6,96
83082,72,100
82826,61,39
69311,61,49
10412,57,49
57544,97,74
56106,51,94
54420,16,51
73969,37,83
45812,12,60
35688,29,65
46351,75,92
72423,99,69
70525,3,89
58116,77,38
11724,53,72
38620,87,69
77649,75,96
71780,15,42
49647,45,94
75467,24,90
52024,4,51
89956,42,67
15131,66,89
14501,35,65
81325,73,89
36189,5,36
41453,94,48
45915,33,56
63417,99,92
49538,89,100
65634,43,70
53647,16,71
84664,1,49
1074,16,92
60324,20,48
87845,6,81
26015,55,99
33967,97,87
75869,34,90
46765,86,39
6654,76,69
1411,5,93
73905,29,80
32821,88,73
83521,97,78
64111,26,35
42728,63,62
34833,51,52
83222,24,46
39272,54,67
3139,21,60
58223,75,89
35410,69,68
45424,73,96
53721,11,100
46350,20,70
1808,93,38
34662,66,41
16483,30,68
44444,4,45
58196,92,91
14840,19,69
68015,93,83
5620,8,81
17876,94,43
49530,59,53
71789,20,91
56288,98,92
59466,44,45
62418,48,79
42255,50,75
81069,99,92
7517,87,56
7884,62,87
76031,49,62
62718,81,64
63353,7,80
964,54,44
54880,55,93
54060,71,71
69519,64,88
66613,20,59
61629,89,48
64247,30,87
38155,88,40
12833,32,70
28215,48,78
191,50,83
1641,39,93
86908,35,92
60392,79,74
41450,19,75
45034,24,41
70853,91,97
41484,78,79
9440,34,69
4215,98,56
1990,46,47
10989,68,40
46641,53,79
52006,52,72
79552,51,76
84360,62,55
17299,84,54
71866,21,98
80556,72,71
20635,51,93
8693,55,67
70513,34,44
69742,26,84
60979,31,63
29139,9,100
48536,35,55
65919,80,54
43200,21,47
68505,79,63
70142,83,60
43390,83,50
59721,97,84
29405,80,94
59909,30,82
73081,14,87
80112,6,84
61549,77,41
1253,40,95
14789,22,89
2027,92,73
2039,97,39
528,10,79
44998,41,49
21436,15,88
1691,13,65
73763,61,100
44969,7,63
62580,75,99
6226,51,100
79105,3,80
6647,37,76
33432,78,57
16608,7,71
85607,15,85
60394,45,66
43804,86,58
30493,60,78
41254,73,84
2025,34,83
18370,78,58
73129,86,64
16712,45,55
76006,61,50
53485,55,95
74500,87,64
45753,91,76
28649,79,41
6152,77,61
16317,65,50
52335,99,72
52116,12,64
11242,4,45
43556,82,71
3410,49,85
61020,74,69
64660,50,55
4394,87,58
70487,16,64
32294,15,88
16706,61,39
54073,41,76
51441,92,87
8960,46,94
77801,36,53
45463,2,67
3370,5,84
6357,88,68
21322,30,78
58421,42,91
78211,53,86
54122,100,77
10193,31,44
13680,23,42
57945,46,78
79195,69,59
65721,99,85
4449,85,48
72254,25,78
74524,89,79
23876,68,59
40885,81,39
24820,91,51
76144,97,37
77771,51,81
7120,89,75
46955,87,97
54033,45,43
84423,12,89
75116,1,88
72296,96,76
48338,54,40
31305,100,44
24654,45,61
7654,39,88
47743,43,75
54972,15,46
56596,78,43
47371,72,64
73898,3,83
26153,55,40
71021,84,65
84736,20,99
41955,66,63
32858,84,57
5502,31,85
40640,2,41
11215,94,76
33383,44,65
77179,1,53
23467,29,38
11294,7,94
56790,42,90
80579,88,44
49984,68,72
3759,68,94
54724,66,54
51230,38,55
15122,97,40
71460,53,57
71247,9,92
7303,43,79
69738,27,73
21267,71,93
56943,26,45
23675,83,67
16716,77,55
22350,100,77
75627,69,36
5283,35,42
53629,91,43
40331,95,46
55181,69,56
18982,24,70
45541,25,45
88922,62,42
57707,53,59
68386,79,92
19778,46,83
14370,32,54
11885,32,86
83461,87,62
1718,62,53
15476,3,66
67710,93,56
16905,35,58
20677,30,49
25818,19,87
54040,8,36
32746,20,63
73226,1,69
24198,74,56
61105,4,62
62387,66,89
10338,36,81
49257,41,95
56090,63,42
77938,59,46
56005,97,58
27834,72,59
23848,26,40
1000,13,35
59718,77,93
83324,21,45
26582,89,99
51223,36,55
52503,93,74
7508,23,46
64607,36,78
8528,61,58
31530,3,69
46314,21,79
87377,8,87
84624,4,49
22913,74,37
89868,94,38
80054,51,54
79250,40,64
5115,14,73
24238,95,73
83072,17,54
88209,70,37
32644,42,86
36553,93,75
13851,70,40
58832,72,61
18004,82,55
73213,83,59
24421,87,40
60109,7,72
41719,56,45
7579,36,35
55340,58,59
36128,35,45
20652,3,78
1302,51,49
67666,83,67
29231,26,60
11259,11,43
76131,28,57
9997,24,68
7363,18,53
65052,45,66
28671,10,38
27326,79,80
76900,18,67
69034,66,85
12742,3,55
82572,15,97
38010,68,90
37718,33,44
52186,30,95
74281,16,75
14611,28,79
62907,70,66
31964,62,64
18236,97,65
53808,89,84
5446,65,44
52883,53,82
54932,28,55
37638,47,86
4375,8,66
23635,63,84
69902,70,87
56355,75,96
67637,52,50
80457,58,74
41862,8,57
77032,38,70
28422,13,90
32529,62,41
12839,51,36
59937,70,94
21519,80,74
72449,46,52
42779,40,76
9353,79,73
46795,92,97
31808,58,98
18862,93,88
61350,31,65
58872,3,47
64769,49,45
41239,55,73
75684,11,97
2193,5,84
83406,20,55
56199,53,92
72437,37,37
62187,72,57
53262,53,59
8347,22,81
87045,21,39
85142,48,79
60555,62,85
51249,5,97
4592,3,95
70208,38,52
47668,46,56
56236,59,86
85290,9,51
69305,50,40
56725,23,63
23135,63,35
7504,41,37
85238,22,90
57253,16,62
73048,71,50
73781,14,41
82577,36,69
66569,74,54
48929,4,99
53480,20,51
46290,92,86
27626,68,93
30080,28,69
36855,24,81
8686,62,50
12156,18,43
55195,95,83
23226,14,66
38536,96,52
1196,54,82
64355,59,94
36866,75,64
83011,72,52
77162,35,45
68334,32,42
86678,74,52
44955,72,62
80279,44,67
77489,23,57
81474,32,76
4311,47,71
26847,45,46
88296,10,77
61078,2,51
44610,18,98
82200,56,85
45299,56,61
13102,22,78
15649,34,67
3733,13,39
45732,37,92
16335,94,40
22419,43,76
68295,76,76
42948,41,71
43507,31,42
46146,68,78
44621,44,98
63866,92,75
55695,83,63
80883,53,66
62766,24,66
36680,53,60
76622,12,43
32621,87,63
18983,22,87
2965,37,77
86831,100,98
89940,55,45
61856,6,49
41488,54,70
83451,51,35
